disno,dyindex,statea,namea,stateb,nameb,strtday,strtmnth,strtyr,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,dyad_rolea,dyad_roleb,war,durindx,duration,cumdurat,mid5hiact,mid5hiacta,mid5hiactb,severity,severitya,severityb,year,ongo2014,new,change,changetype_1,changetype_2,dyad,abbreva,abbrevb,lastobs,newar
167,167.00101,300,AUH,325,ITA,10,3,1821,8,4,1821,1,2,0,18,4,1,1,1,1,1,3,-9,18,4,1,0,0,0,-9,18,4,1,1,3,1,3,0,1,30,30,17,17,17,75,75,75,1821,0,0,0,0,0,300325,8,86,1,0
167,167.00101,325,ITA,300,AUH,10,3,1821,8,4,1821,2,2,0,18,4,1,1,1,0,0,0,-9,18,4,1,1,1,3,-9,18,4,1,3,1,3,1,0,1,30,30,17,17,17,75,75,75,1821,0,0,0,0,0,325300,86,8,1,0
169,169.00101,290,POL,365,RUS,1,9,1939,1,10,1939,2,2,0,22,5,0,1,1,0,0,0,-9,22,5,1,1,1,1,-9,22,5,1,3,1,3,1,1,1,29,29,20,20,20,100,100,100,1939,0,0,1,1,2,290365,137,143,1,1
169,169.00101,365,RUS,290,POL,1,9,1939,1,10,1939,1,2,0,22,5,0,1,1,1,1,1,-9,22,5,1,0,0,0,-9,22,5,1,1,3,1,3,1,1,29,29,20,20,20,100,100,100,1939,0,0,1,1,2,365290,143,137,1,1
172,172.00101,2,USA,710,CHN,25,2,1962,19,12,1962,5,3,0,19,4,0,1,2,0,0,0,0,14,3,0,1,1,3,-9,19,4,1,4,1,1,3,0,1,298,298,16,12,16,65,65,65,1962,0,0,0,0,0,2710,185,36,1,0
172,172.00101,710,CHN,2,USA,25,2,1962,19,12,1962,5,3,0,19,4,0,1,2,1,1,3,-9,19,4,1,0,0,0,0,14,3,0,1,4,3,1,0,1,298,298,16,16,12,65,65,65,1962,0,0,0,0,0,710002,36,185,1,0
172,172.002,710,CHN,713,TAW,7,1,1962,19,12,1962,5,3,0,19,4,1,1,2,1,1,3,-9,19,4,1,0,1,3,-9,19,4,1,1,3,1,3,0,1,347,347,16,16,16,65,65,65,1962,0,0,0,0,0,710713,36,170,1,0
172,172.002,713,TAW,710,CHN,7,1,1962,19,12,1962,5,3,0,19,4,1,1,2,0,1,3,-9,19,4,1,1,1,3,-9,19,4,1,3,1,3,1,0,1,347,347,16,16,16,65,65,65,1962,0,0,0,0,0,713710,170,36,1,0
173,173.00101,2,USA,365,RUS,8,9,1958,8,9,1958,5,3,0,8,3,0,2,2,0,0,0,0,8,3,1,1,0,0,0,2,2,0,3,2,1,3,0,1,1,1,7,7,1,49,49,30,1958,0,0,0,0,0,2365,185,143,1,0
173,173.00101,365,RUS,2,USA,8,9,1958,8,9,1958,5,3,0,8,3,0,2,2,1,0,0,0,2,2,0,0,0,0,0,8,3,1,2,3,3,1,0,1,1,1,7,1,7,49,30,49,1958,0,0,0,0,0,365002,143,185,1,0
173,173.002,2,USA,710,CHN,22,7,1958,19,12,1958,5,3,0,18,4,0,2,2,0,0,0,0,8,3,1,1,1,1,-9,18,4,1,3,1,3,1,0,1,151,151,17,7,17,75,49,75,1958,0,0,0,0,0,2710,185,36,1,0
173,173.002,710,CHN,2,USA,22,7,1958,19,12,1958,5,3,0,18,4,0,2,2,1,1,1,-9,18,4,1,0,0,0,0,8,3,1,1,3,1,3,0,1,151,151,17,17,7,75,75,49,1958,0,0,0,0,0,710002,36,185,1,0
173,173.00301,365,RUS,713,TAW,8,9,1958,8,9,1958,5,3,0,18,4,0,2,2,1,0,0,0,2,2,0,0,1,1,-9,18,4,1,2,3,1,3,0,1,1,1,17,1,17,75,30,75,1958,0,0,0,0,0,365713,143,170,1,0
173,173.00301,713,TAW,365,RUS,8,9,1958,8,9,1958,5,3,0,18,4,0,2,2,0,1,1,-9,18,4,1,1,0,0,0,2,2,0,3,2,3,1,0,1,1,1,17,17,1,75,75,30,1958,0,0,0,0,0,713365,170,143,1,0
173,173.004,710,CHN,713,TAW,22,7,1958,19,12,1958,5,3,6,22,5,0,2,2,1,1,1,4,22,5,1,0,1,1,6,22,5,1,1,3,1,3,1,1,151,151,20,20,20,100,100,100,1958,0,0,1,0,0,710713,36,170,1,1
173,173.004,713,TAW,710,CHN,22,7,1958,19,12,1958,5,3,6,22,5,0,2,2,0,1,1,6,22,5,1,1,1,1,4,22,5,1,3,1,3,1,1,1,151,151,20,20,20,100,100,100,1958,0,0,1,0,0,713710,170,36,1,1
174,174.00101,211,BEL,255,GMY,7,3,1936,7,3,1936,3,3,0,7,3,0,1,2,0,0,0,0,7,3,1,1,1,2,0,7,3,1,3,1,3,1,0,1,1,1,7,7,7,49,49,49,1936,0,0,0,0,0,211255,16,65,1,0
174,174.00101,255,GMY,211,BEL,7,3,1936,7,3,1936,4,3,0,7,3,0,1,2,1,1,2,0,7,3,1,0,0,0,0,7,3,1,1,3,1,3,0,1,1,1,7,7,7,49,49,49,1936,0,0,0,0,0,255211,65,16,1,0
174,174.002,220,FRN,255,GMY,7,3,1936,7,3,1936,3,3,0,7,3,0,1,2,0,0,0,0,7,3,1,1,1,2,0,7,3,1,3,1,3,1,0,1,1,1,7,7,7,49,49,49,1936,0,0,0,0,0,220255,59,65,1,0
174,174.002,255,GMY,220,FRN,7,3,1936,7,3,1936,4,3,0,7,3,0,1,2,1,1,2,0,7,3,1,0,0,0,0,7,3,1,1,3,1,3,0,1,1,1,7,7,7,49,49,49,1936,0,0,0,0,0,255220,65,59,1,0
175,175.00101,220,FRN,327,PAP,24,4,1849,2,7,1849,1,2,6,22,5,1,3,1,1,1,2,2,22,5,0,0,0,0,6,22,5,1,2,3,1,3,1,1,70,70,20,20,20,100,100,100,1849,0,0,1,0,0,220327,59,132,1,1
175,175.00101,327,PAP,220,FRN,24,4,1849,2,7,1849,2,2,6,22,5,1,3,1,0,0,0,6,22,5,1,1,1,2,2,22,5,0,3,2,3,1,1,1,70,70,20,20,20,100,100,100,1849,0,0,1,0,0,327220,132,59,1,1
175,175.002,300,AUH,327,PAP,18,2,1849,2,7,1849,1,2,6,22,5,1,3,1,1,1,2,2,22,5,1,0,0,0,6,22,5,1,1,3,1,3,1,1,135,135,20,20,20,100,100,100,1849,0,0,1,0,0,300327,8,132,1,1
175,175.002,327,PAP,300,AUH,18,2,1849,2,7,1849,2,2,6,22,5,1,3,1,0,0,0,6,22,5,1,1,1,2,2,22,5,1,3,1,3,1,1,1,135,135,20,20,20,100,100,100,1849,0,0,1,0,0,327300,132,8,1,1
175,175.00301,327,PAP,329,SIC,28,4,1849,2,7,1849,2,2,6,22,5,1,3,1,0,0,0,6,22,5,1,1,1,2,2,22,5,0,3,2,3,1,1,1,66,66,20,20,20,100,100,100,1849,0,0,1,0,0,327329,132,151,1,1
175,175.00301,329,SIC,327,PAP,28,4,1849,2,7,1849,1,2,6,22,5,1,3,1,1,1,2,2,22,5,0,0,0,0,6,22,5,1,2,3,1,3,1,1,66,66,20,20,20,100,100,100,1849,0,0,1,0,0,329327,151,132,1,1
177,177.00101,211,BEL,255,GMY,11,1,1923,11,7,1923,6,1,0,16,4,0,2,1,1,0,0,0,16,4,0,0,0,0,0,0,1,1,2,3,1,3,0,1,182,182,14,14,0,84,84,100,1923,0,0,0,0,0,211255,16,65,1,0
177,177.00101,255,GMY,211,BEL,11,1,1923,11,7,1923,6,1,0,16,4,0,2,1,0,0,0,0,0,1,1,1,0,0,0,16,4,0,3,2,3,1,0,1,182,182,14,0,14,84,100,84,1923,0,0,0,0,0,255211,65,16,1,0
177,177.002,220,FRN,255,GMY,15,8,1922,11,7,1923,0,0,0,16,4,0,2,1,1,1,2,0,16,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,139,139,14,14,0,84,84,100,1922,0,0,0,0,0,220255,59,65,0,0
177,177.002,220,FRN,255,GMY,15,8,1922,11,7,1923,6,1,0,16,4,0,2,1,1,1,2,0,16,4,1,0,0,0,0,0,1,1,1,3,1,3,0,2,193,332,14,14,0,84,84,100,1923,0,0,0,0,0,220255,59,65,1,0
177,177.002,255,GMY,220,FRN,15,8,1922,11,7,1923,0,0,0,16,4,0,2,1,0,0,0,0,0,1,1,1,1,2,0,16,4,1,3,1,3,1,0,1,139,139,14,0,14,84,100,84,1922,0,0,0,0,0,255220,65,59,0,0
177,177.002,255,GMY,220,FRN,15,8,1922,11,7,1923,6,1,0,16,4,0,2,1,0,0,0,0,0,1,1,1,1,2,0,16,4,1,3,1,3,1,0,2,193,332,14,0,14,84,100,84,1923,0,0,0,0,0,255220,65,59,1,0
178,178.00101,365,RUS,740,JPN,1,4,1932,23,3,1935,0,0,0,18,4,1,1,1,1,1,2,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,1,275,275,17,17,17,75,75,75,1932,0,0,0,0,0,365740,143,89,0,0
178,178.00101,365,RUS,740,JPN,1,4,1932,23,3,1935,0,0,0,18,4,1,1,1,1,1,2,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,2,365,640,17,17,17,75,75,75,1933,0,0,0,0,0,365740,143,89,0,0
178,178.00101,365,RUS,740,JPN,1,4,1932,23,3,1935,0,0,0,18,4,1,1,1,1,1,2,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,3,365,1005,17,17,17,75,75,75,1934,0,0,0,0,0,365740,143,89,0,0
178,178.00101,365,RUS,740,JPN,1,4,1932,23,3,1935,5,3,0,18,4,1,1,1,1,1,2,-9,18,4,1,0,0,0,-9,18,4,1,1,3,1,3,0,4,83,1088,17,17,17,75,75,75,1935,0,0,0,0,0,365740,143,89,1,0
178,178.00101,740,JPN,365,RUS,1,4,1932,23,3,1935,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,2,0,18,4,1,3,1,3,1,0,1,275,275,17,17,17,75,75,75,1932,0,0,0,0,0,740365,89,143,0,0
178,178.00101,740,JPN,365,RUS,1,4,1932,23,3,1935,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,2,0,18,4,1,3,1,3,1,0,2,365,640,17,17,17,75,75,75,1933,0,0,0,0,0,740365,89,143,0,0
178,178.00101,740,JPN,365,RUS,1,4,1932,23,3,1935,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,2,0,18,4,1,3,1,3,1,0,3,365,1005,17,17,17,75,75,75,1934,0,0,0,0,0,740365,89,143,0,0
178,178.00101,740,JPN,365,RUS,1,4,1932,23,3,1935,5,3,0,18,4,1,1,1,0,0,0,-9,18,4,1,1,1,2,-9,18,4,1,3,1,3,1,0,4,83,1088,17,17,17,75,75,75,1935,0,0,0,0,0,740365,89,143,1,0
179,179.00101,365,RUS,375,FIN,8,10,1939,12,3,1940,0,0,0,22,5,0,1,1,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,1,85,85,20,20,20,100,100,100,1939,0,0,1,0,0,365375,143,58,0,0
179,179.00101,365,RUS,375,FIN,8,10,1939,12,3,1940,1,2,6,22,5,0,1,1,1,1,1,6,22,5,1,0,0,0,6,22,5,1,1,3,1,3,1,2,73,158,20,20,20,100,100,100,1940,0,0,1,0,0,365375,143,58,1,0
179,179.00101,375,FIN,365,RUS,8,10,1939,12,3,1940,0,0,0,22,5,0,1,1,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,3,1,1,1,85,85,20,20,20,100,100,100,1939,0,0,1,0,0,375365,58,143,0,0
179,179.00101,375,FIN,365,RUS,8,10,1939,12,3,1940,2,2,6,22,5,0,1,1,0,0,0,6,22,5,1,1,1,1,6,22,5,1,3,1,3,1,1,2,73,158,20,20,20,100,100,100,1940,0,0,1,0,0,375365,58,143,1,0
180,180.00101,365,RUS,730,KOR,1,7,1903,31,1,1905,0,0,0,16,4,0,1,2,1,1,1,0,16,4,1,0,0,0,0,7,3,0,1,4,1,3,0,1,184,184,14,14,7,84,84,49,1903,0,0,1,0,0,365730,143,91,0,0
180,180.00101,365,RUS,730,KOR,1,7,1903,31,1,1905,0,0,0,16,4,0,1,2,1,1,1,0,16,4,1,0,0,0,0,7,3,0,1,4,1,3,0,2,366,550,14,14,7,84,84,49,1904,0,0,1,0,0,365730,143,91,0,0
180,180.00101,365,RUS,730,KOR,1,7,1903,31,1,1905,2,1,0,16,4,0,1,2,1,1,1,0,16,4,1,0,0,0,0,7,3,0,1,4,1,3,0,3,32,582,14,14,7,84,84,49,1905,0,0,1,0,0,365730,143,91,1,0
180,180.00101,730,KOR,365,RUS,1,7,1903,31,1,1905,0,0,0,16,4,0,1,2,0,0,0,0,7,3,0,1,1,1,0,16,4,1,4,1,3,1,0,1,184,184,14,7,14,84,49,84,1903,0,0,1,0,0,730365,91,143,0,0
180,180.00101,730,KOR,365,RUS,1,7,1903,31,1,1905,0,0,0,16,4,0,1,2,0,0,0,0,7,3,0,1,1,1,0,16,4,1,4,1,3,1,0,2,366,550,14,7,14,84,49,84,1904,0,0,1,0,0,730365,91,143,0,0
180,180.00101,730,KOR,365,RUS,1,7,1903,31,1,1905,1,1,0,16,4,0,1,2,0,0,0,0,7,3,0,1,1,1,0,16,4,1,4,1,3,1,0,3,32,582,14,7,14,84,49,84,1905,0,0,1,0,0,730365,91,143,1,0
180,180.002,365,RUS,740,JPN,29,6,1903,15,9,1905,0,0,0,7,3,0,1,2,1,1,1,0,7,3,1,0,0,0,0,7,3,1,1,3,3,1,0,1,186,186,7,7,7,49,49,49,1903,0,0,1,0,0,365740,143,89,0,0
180,180.002,365,RUS,740,JPN,29,6,1903,15,9,1905,0,0,0,22,5,1,1,2,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,3,1,1,2,366,552,20,20,20,100,100,100,1904,0,0,1,0,0,365740,143,89,0,1
180,180.002,365,RUS,740,JPN,29,6,1903,15,9,1905,2,1,6,22,5,1,1,2,1,1,1,6,22,5,1,0,0,0,6,22,5,1,1,3,3,1,1,3,259,811,20,20,20,100,100,100,1905,0,0,1,0,0,365740,143,89,1,0
180,180.002,740,JPN,365,RUS,29,6,1903,15,9,1905,0,0,0,7,3,0,1,2,0,0,0,0,7,3,1,1,1,1,0,7,3,1,3,1,1,3,0,1,186,186,7,7,7,49,49,49,1903,0,0,1,0,0,740365,89,143,0,0
180,180.002,740,JPN,365,RUS,29,6,1903,15,9,1905,0,0,0,22,5,1,1,2,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,1,3,1,2,366,552,20,20,20,100,100,100,1904,0,0,1,0,0,740365,89,143,0,1
180,180.002,740,JPN,365,RUS,29,6,1903,15,9,1905,1,1,6,22,5,1,1,2,0,0,0,6,22,5,1,1,1,1,6,22,5,1,3,1,1,3,1,3,259,811,20,20,20,100,100,100,1905,0,0,1,0,0,740365,89,143,1,0
182,182.00101,365,RUS,740,JPN,1,12,1935,31,3,1936,0,0,0,18,4,1,2,1,1,0,0,0,18,4,0,0,1,1,0,18,4,1,2,3,1,3,0,1,31,31,17,17,17,75,75,75,1935,0,0,0,0,0,365740,143,89,0,0
182,182.00101,365,RUS,740,JPN,1,12,1935,31,3,1936,3,3,0,18,4,1,2,1,1,0,0,-9,18,4,0,0,1,1,-9,18,4,1,2,3,1,3,0,2,92,123,17,17,17,75,75,75,1936,0,0,0,0,0,365740,143,89,1,0
182,182.00101,740,JPN,365,RUS,1,12,1935,31,3,1936,0,0,0,18,4,1,2,1,0,1,1,0,18,4,1,1,0,0,0,18,4,0,3,2,3,1,0,1,31,31,17,17,17,75,75,75,1935,0,0,0,0,0,740365,89,143,0,0
182,182.00101,740,JPN,365,RUS,1,12,1935,31,3,1936,4,3,0,18,4,1,2,1,0,1,1,-9,18,4,1,1,0,0,-9,18,4,0,3,2,3,1,0,2,92,123,17,17,17,75,75,75,1936,0,0,0,0,0,740365,89,143,1,0
182,182.002,712,MON,740,JPN,8,1,1935,31,3,1936,0,0,0,18,4,1,2,1,1,0,0,0,18,4,1,0,1,1,0,18,4,1,1,3,1,3,0,1,358,358,17,17,17,75,75,75,1935,0,0,0,0,0,712740,116,89,0,0
182,182.002,712,MON,740,JPN,8,1,1935,31,3,1936,3,3,0,18,4,1,2,1,1,0,0,-9,18,4,1,0,1,1,-9,18,4,1,1,3,1,3,0,2,92,450,17,17,17,75,75,75,1936,0,0,0,0,0,712740,116,89,1,0
182,182.002,740,JPN,712,MON,8,1,1935,31,3,1936,0,0,0,18,4,1,2,1,0,1,1,0,18,4,1,1,0,0,0,18,4,1,3,1,3,1,0,1,358,358,17,17,17,75,75,75,1935,0,0,0,0,0,740712,89,116,0,0
182,182.002,740,JPN,712,MON,8,1,1935,31,3,1936,4,3,0,18,4,1,2,1,0,1,1,-9,18,4,1,1,0,0,-9,18,4,1,3,1,3,1,0,2,92,450,17,17,17,75,75,75,1936,0,0,0,0,0,740712,89,116,1,0
183,183.00101,365,RUS,740,JPN,22,5,1939,16,9,1939,1,1,6,22,5,0,2,1,1,1,1,6,22,5,0,0,1,1,6,22,5,1,2,3,3,1,1,1,114,114,20,20,20,100,100,100,1939,0,0,1,4,0,365740,143,89,1,0
183,183.00101,740,JPN,365,RUS,22,5,1939,16,9,1939,2,1,6,22,5,0,2,1,0,1,1,6,22,5,1,1,1,1,6,22,5,0,3,2,1,3,1,1,114,114,20,20,20,100,100,100,1939,0,0,1,4,0,740365,89,143,1,0
183,183.002,712,MON,740,JPN,11,5,1939,16,9,1939,1,1,6,22,5,0,2,1,1,1,1,6,22,5,1,0,1,1,6,22,5,1,1,3,3,1,1,1,129,129,20,20,20,100,100,100,1939,0,0,1,0,0,712740,116,89,1,1
183,183.002,740,JPN,712,MON,11,5,1939,16,9,1939,2,1,6,22,5,0,2,1,0,1,1,6,22,5,1,1,1,1,6,22,5,1,3,1,1,3,1,1,129,129,20,20,20,100,100,100,1939,0,0,1,0,0,740712,89,116,1,1
184,184.00101,365,RUS,740,JPN,9,7,1938,11,8,1938,1,1,6,22,5,0,1,1,1,1,1,6,22,5,1,0,1,1,6,22,5,1,1,3,1,3,1,1,34,34,20,20,20,100,100,100,1938,0,0,1,0,0,365740,143,89,1,1
184,184.00101,740,JPN,365,RUS,9,7,1938,11,8,1938,2,1,6,22,5,0,1,1,0,1,1,6,22,5,1,1,1,1,6,22,5,1,3,1,3,1,1,1,34,34,20,20,20,100,100,100,1938,0,0,1,0,0,740365,89,143,1,1
185,185.00101,290,POL,365,RUS,17,10,1956,21,10,1956,2,1,0,19,4,0,1,1,0,0,0,0,19,4,1,1,1,2,0,16,4,1,3,1,3,1,0,1,5,5,16,16,14,65,65,84,1956,0,0,0,0,0,290365,137,143,1,0
185,185.00101,365,RUS,290,POL,17,10,1956,21,10,1956,1,1,0,19,4,0,1,1,1,1,2,0,16,4,1,0,0,0,0,19,4,1,1,3,1,3,0,1,5,5,16,14,16,65,84,65,1956,0,0,0,0,0,365290,143,137,1,0
186,186.00101,200,UKG,365,RUS,12,7,1920,3,8,1920,5,3,0,2,2,0,1,1,1,1,2,0,2,2,1,0,0,0,0,0,1,1,1,3,1,3,0,1,23,23,1,1,0,30,30,100,1920,0,0,0,0,0,200365,182,143,1,0
186,186.00101,365,RUS,200,UKG,12,7,1920,3,8,1920,5,3,0,2,2,0,1,1,0,0,0,0,0,1,1,1,1,2,0,2,2,1,3,1,3,1,0,1,23,23,1,0,1,30,100,30,1920,0,0,0,0,0,365200,143,182,1,0
187,187.00101,365,RUS,640,TUR,31,10,1876,31,1,1878,0,0,0,12,3,0,1,1,1,1,2,0,12,3,1,0,0,0,0,12,3,1,1,3,1,3,0,1,62,62,10,10,10,82,82,82,1876,0,0,1,0,0,365640,143,177,0,0
187,187.00101,365,RUS,640,TUR,31,10,1876,31,1,1878,0,0,0,22,5,1,1,1,1,1,2,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,2,365,427,20,20,20,100,100,100,1877,0,0,0,0,0,365640,143,177,0,1
187,187.00101,365,RUS,640,TUR,31,10,1876,31,1,1878,1,1,6,22,5,1,1,1,1,1,2,6,22,5,1,0,0,0,6,22,5,1,1,3,1,3,1,3,32,459,20,20,20,100,100,100,1878,0,0,0,0,0,365640,143,177,1,0
187,187.00101,640,TUR,365,RUS,31,10,1876,31,1,1878,0,0,0,12,3,0,1,1,0,0,0,0,12,3,1,1,1,2,0,12,3,1,3,1,3,1,0,1,62,62,10,10,10,82,82,82,1876,0,0,1,0,0,640365,177,143,0,0
187,187.00101,640,TUR,365,RUS,31,10,1876,31,1,1878,0,0,0,22,5,1,1,1,0,0,0,0,22,5,1,1,1,2,0,22,5,1,3,1,3,1,1,2,365,427,20,20,20,100,100,100,1877,0,0,0,0,0,640365,177,143,0,1
187,187.00101,640,TUR,365,RUS,31,10,1876,31,1,1878,2,1,6,22,5,1,1,1,0,0,0,6,22,5,1,1,1,2,6,22,5,1,3,1,3,1,1,3,32,459,20,20,20,100,100,100,1878,0,0,0,0,0,640365,177,143,1,0
189,189.00101,365,RUS,640,TUR,1,11,1827,14,9,1829,0,0,0,20,4,1,1,1,1,1,2,0,20,4,1,0,0,0,0,20,4,1,1,3,1,3,0,1,61,61,18,18,18,99,99,99,1827,0,0,1,0,0,365640,143,177,0,0
189,189.00101,365,RUS,640,TUR,1,11,1827,14,9,1829,0,0,0,22,5,1,1,1,1,1,2,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,2,366,427,20,20,20,100,100,100,1828,0,0,0,0,0,365640,143,177,0,1
189,189.00101,365,RUS,640,TUR,1,11,1827,14,9,1829,1,1,6,22,5,1,1,1,1,1,2,6,22,5,1,0,0,0,6,22,5,1,1,3,1,3,1,3,258,685,20,20,20,100,100,100,1829,0,0,0,0,0,365640,143,177,1,0
189,189.00101,640,TUR,365,RUS,1,11,1827,14,9,1829,0,0,0,20,4,1,1,1,0,0,0,0,20,4,1,1,1,2,0,20,4,1,3,1,3,1,0,1,61,61,18,18,18,99,99,99,1827,0,0,1,0,0,640365,177,143,0,0
189,189.00101,640,TUR,365,RUS,1,11,1827,14,9,1829,0,0,0,22,5,1,1,1,0,0,0,0,22,5,1,1,1,2,0,22,5,1,3,1,3,1,1,2,366,427,20,20,20,100,100,100,1828,0,0,0,0,0,640365,177,143,0,1
189,189.00101,640,TUR,365,RUS,1,11,1827,14,9,1829,2,1,6,22,5,1,1,1,0,0,0,6,22,5,1,1,1,2,6,22,5,1,3,1,3,1,1,3,258,685,20,20,20,100,100,100,1829,0,0,0,0,0,640365,177,143,1,0
191,191.00101,2,USA,255,GMY,18,12,1888,16,3,1889,0,0,0,18,4,1,1,2,0,0,0,0,18,4,1,1,1,2,0,18,4,1,3,1,3,1,0,1,14,14,17,17,17,75,75,75,1888,0,0,0,0,0,2255,185,65,0,0
191,191.00101,2,USA,255,GMY,18,12,1888,16,3,1889,5,1,0,18,4,1,1,2,0,0,0,0,18,4,1,1,1,2,0,18,4,1,3,1,3,1,0,2,76,90,17,17,17,75,75,75,1889,0,0,0,0,0,2255,185,65,1,0
191,191.00101,255,GMY,2,USA,18,12,1888,16,3,1889,0,0,0,18,4,1,1,2,1,1,2,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,1,14,14,17,17,17,75,75,75,1888,0,0,0,0,0,255002,65,185,0,0
191,191.00101,255,GMY,2,USA,18,12,1888,16,3,1889,5,1,0,18,4,1,1,2,1,1,2,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,2,76,90,17,17,17,75,75,75,1889,0,0,0,0,0,255002,65,185,1,0
191,191.002,200,UKG,255,GMY,18,12,1888,16,3,1889,0,0,0,18,4,0,1,2,0,0,0,0,8,3,1,1,1,2,0,18,4,1,3,1,3,1,0,1,14,14,17,7,17,75,49,75,1888,0,0,0,0,0,200255,182,65,0,0
191,191.002,200,UKG,255,GMY,18,12,1888,16,3,1889,5,1,0,18,4,0,1,2,0,0,0,0,8,3,1,1,1,2,0,18,4,1,3,1,3,1,0,2,76,90,17,7,17,75,49,75,1889,0,0,0,0,0,200255,182,65,1,0
191,191.002,255,GMY,200,UKG,18,12,1888,16,3,1889,0,0,0,18,4,0,1,2,1,1,2,0,18,4,1,0,0,0,0,8,3,1,1,3,1,3,0,1,14,14,17,17,7,75,75,49,1888,0,0,0,0,0,255200,65,182,0,0
191,191.002,255,GMY,200,UKG,18,12,1888,16,3,1889,5,1,0,18,4,0,1,2,1,1,2,0,18,4,1,0,0,0,0,8,3,1,1,3,1,3,0,2,76,90,17,17,7,75,75,49,1889,0,0,0,0,0,255200,65,182,1,0
194,194.00101,240,HAN,390,DEN,23,12,1863,20,7,1864,0,0,0,19,4,1,8,1,1,0,0,0,19,4,0,0,0,0,0,18,4,1,2,3,1,3,0,1,9,9,16,16,17,65,65,75,1863,0,0,1,0,0,240390,74,46,0,0
194,194.00101,240,HAN,390,DEN,23,12,1863,20,7,1864,1,2,0,19,4,1,8,1,1,0,0,-9,19,4,0,0,0,0,-9,18,4,1,2,3,1,3,0,2,203,212,16,16,17,65,65,75,1864,0,0,1,0,0,240390,74,46,1,0
194,194.00101,390,DEN,240,HAN,23,12,1863,20,7,1864,0,0,0,19,4,1,8,1,0,0,0,0,18,4,1,1,0,0,0,19,4,0,3,2,3,1,0,1,9,9,16,17,16,65,75,65,1863,0,0,1,0,0,390240,46,74,0,0
194,194.00101,390,DEN,240,HAN,23,12,1863,20,7,1864,2,2,0,19,4,1,8,1,0,0,0,-9,18,4,1,1,0,0,-9,19,4,0,3,2,3,1,0,2,203,212,16,17,16,65,75,65,1864,0,0,1,0,0,390240,46,74,1,0
194,194.002,255,GMY,390,DEN,17,4,1863,20,7,1864,0,0,0,5,2,0,8,1,1,1,1,0,5,2,1,0,0,0,0,5,2,1,1,3,1,3,0,1,259,259,4,4,4,29,29,29,1863,0,0,1,0,0,255390,65,46,0,0
194,194.002,255,GMY,390,DEN,17,4,1863,20,7,1864,1,2,6,22,5,1,8,1,1,1,1,6,22,5,1,0,0,0,6,22,5,1,1,3,1,3,1,2,203,462,20,20,20,100,100,100,1864,0,0,1,0,0,255390,65,46,1,1
194,194.002,390,DEN,255,GMY,17,4,1863,20,7,1864,0,0,0,5,2,0,8,1,0,0,0,0,5,2,1,1,1,1,0,5,2,1,3,1,3,1,0,1,259,259,4,4,4,29,29,29,1863,0,0,1,0,0,390255,46,65,0,0
194,194.002,390,DEN,255,GMY,17,4,1863,20,7,1864,2,2,6,22,5,1,8,1,0,0,0,6,22,5,1,1,1,1,6,22,5,1,3,1,3,1,1,2,203,462,20,20,20,100,100,100,1864,0,0,1,0,0,390255,46,65,1,1
194,194.00301,267,BAD,390,DEN,1,12,1863,1,12,1863,5,3,0,2,2,0,8,1,1,0,0,0,2,2,0,0,0,0,0,0,1,1,2,3,1,3,0,1,1,1,1,1,0,30,30,65,1863,0,0,1,0,0,267390,12,46,1,0
194,194.00301,390,DEN,267,BAD,1,12,1863,1,12,1863,5,3,0,2,2,0,8,1,0,0,0,0,0,1,1,1,0,0,0,2,2,0,3,2,3,1,0,1,1,1,1,0,1,30,75,30,1863,0,0,1,0,0,390267,46,12,1,0
194,194.004,269,SAX,390,DEN,24,11,1863,20,7,1864,0,0,0,18,4,0,8,1,1,0,0,0,16,4,0,0,0,0,0,18,4,1,2,3,1,3,0,1,38,38,17,14,17,75,84,75,1863,0,0,1,0,0,269390,149,46,0,0
194,194.004,269,SAX,390,DEN,24,11,1863,20,7,1864,1,2,0,18,4,0,8,1,1,0,0,0,16,4,0,0,0,0,0,18,4,1,2,3,1,3,0,2,203,241,17,14,17,75,84,75,1864,0,0,1,0,0,269390,149,46,1,0
